\fixlen = T
|set|TIME        |PDCSAP_FLUX  |
|int|double      |double       |
 0   990.7411128  3.9733125e+05 
 0   990.7417939  3.9728084e+05 
 0   990.7424751  3.9723972e+05 
 0   990.7431562  3.9711853e+05 
 0   990.7438373  3.9708806e+05 
 0   990.7445184  3.9717000e+05 
 0   990.7451995  3.9729091e+05 
 0   990.7458805  3.9720638e+05 
 0   990.7465616  3.9714375e+05 
 0   990.7472428  3.9722941e+05 
 0   990.7479239  3.9710184e+05 
 0   990.7486050  3.9715356e+05 
 0   990.7492862  3.9732378e+05 
 0   990.7499673  3.9739966e+05 
 0   990.7506482  3.9735150e+05 
 0   990.7513294  3.9727731e+05 
 0   990.7520105  3.9708134e+05 
 0   990.7526916  3.9723031e+05 
 0   990.7533728  3.9720619e+05 
 0   990.7540539  3.9715841e+05 
 0   990.7547350  3.9725406e+05 
 0   990.7554162  3.9729194e+05 
 0   990.7560971  3.9738659e+05 
 0   990.7567782  3.9738938e+05 
 0   990.7574593  3.9746703e+05 
 0   990.7581405  3.9730378e+05 
 0   990.7588216  3.9709106e+05 
 0   990.7595028  3.9707331e+05 
 0   990.7601839  3.9726788e+05 
 0   990.7608650  3.9693947e+05 
 0   990.7615459  3.9726284e+05 
 0   990.7622271  3.9723031e+05 
 0   990.7629082  3.9710138e+05 
 0   990.7635894  3.9714891e+05 
 0   990.7642705  3.9733772e+05 
 0   990.7649516  3.9729062e+05 
 0   990.7656328  3.9723012e+05 
 0   990.7663139  3.9731603e+05 
 0   990.7669948  3.9712781e+05 
 0   990.7676760  3.9710744e+05 
 0   990.7683571  3.9724512e+05 
 0   990.7690382  3.9729012e+05 
 0   990.7697194  3.9733359e+05 
 0   990.7704005  3.9720912e+05 
 0   990.7710816  3.9729375e+05 
 0   990.7717628  3.9704984e+05 
 0   990.7724438  3.9736631e+05 
 0   990.7731248  3.9723625e+05 
 0   990.7738059  3.9733819e+05 
 0   990.7744871  3.9707266e+05 
 0   990.7751682  3.9718388e+05 
 0   990.7758493  3.9720038e+05 
 0   990.7765305  3.9735447e+05 
 0   990.7772115  3.9706109e+05 
 0   990.7778926  3.9717525e+05 
 0   990.7785737  3.9726081e+05 
 0   990.7792548  3.9726050e+05 
 0   990.7799359  3.9720069e+05 
 0   990.7806170  3.9710119e+05 
 0   990.7812982  3.9733806e+05 
 0   990.7819793  3.9723003e+05 
 0   990.7826604  3.9726778e+05 
 0   990.7833415  3.9743241e+05 
 0   990.7840225  3.9742666e+05 
 0   990.7847036  3.9709756e+05 
 0   990.7853848  3.9735356e+05 
 0   990.7860659  3.9714534e+05 
 0   990.7867470  3.9719544e+05 
 0   990.7874282  3.9745278e+05 
 0   990.7881092  3.9707431e+05 
 0   990.7887904  3.9711662e+05 
 0   990.7894714  3.9715375e+05 
 0   990.7901525  3.9721806e+05 
 0   990.7908336  3.9732869e+05 
 0   990.7915148  3.9718775e+05 
 0   990.7921959  3.9714366e+05 
 0   990.7928771  3.9713025e+05 
 0   990.7935581  3.9724725e+05 
 0   990.7942392  3.9728875e+05 
 0   990.7949202  3.9730938e+05 
 0   990.7956014  3.9703622e+05 
 0   990.7962825  3.9726859e+05 
 0   990.7969637  3.9736256e+05 
 0   990.7976448  3.9726828e+05 
 0   990.7983259  3.9725838e+05 
 0   990.7990070  3.9733228e+05 
 0   990.7996881  3.9726300e+05 
 0   990.8003692  3.9717119e+05 
 0   990.8010502  3.9737238e+05 
 0   990.8017314  3.9723441e+05 
 0   990.8024125  3.9714741e+05 
 0   990.8030936  3.9723184e+05 
 0   990.8037747  3.9729419e+05 
 0   990.8044558  3.9698178e+05 
 0   990.8051369  3.9724000e+05 
 0   990.8058180  3.9715078e+05 
 0   990.8064991  3.9721994e+05 
 0   990.8071802  3.9730950e+05 
 0   990.8078613  3.9732428e+05 
 0   990.8085425  3.9732412e+05 
 0   990.8092235  3.9717919e+05 
 0   990.8099046  3.9722288e+05 
 0   990.8105858  3.9721112e+05 
 0   990.8112669  3.9726534e+05 
 0   990.8119479  3.9732216e+05 
 0   990.8126291  3.9730647e+05 
 0   990.8133102  3.9722525e+05 
 0   990.8139913  3.9736353e+05 
 0   990.8146724  3.9726838e+05 
 0   990.8153535  3.9725512e+05 
 0   990.8160346  3.9733859e+05 
 0   990.8167158  3.9718247e+05 
 0   990.8173968  3.9704797e+05 
 0   990.8180779  3.9734547e+05 
 0   990.8187591  3.9721953e+05 
 0   990.8194402  3.9721050e+05 
 0   990.8201212  3.9722984e+05 
 0   990.8208024  3.9724225e+05 
 0   990.8214835  3.9714591e+05 
 0   990.8221647  3.9707416e+05 
 0   990.8228458  3.9715778e+05 
 0   990.8235268  3.9722656e+05 
 0   990.8242079  3.9734191e+05 
 0   990.8248891  3.9721847e+05 
 0   990.8255701  3.9722159e+05 
 0   990.8262512  3.9708831e+05 
 0   990.8269324  3.9742156e+05 
 0   990.8276135  3.9717634e+05 
 0   990.8282946  3.9713953e+05 
 0   990.8289757  3.9726269e+05 
 0   990.8296568  3.9711262e+05 
 0   990.8303378  3.9722988e+05 
 0   990.8310190  3.9728309e+05 
 0   990.8317001  3.9713125e+05 
 0   990.8323812  3.9727094e+05 
 0   990.8330623  3.9718544e+05 
 0   990.8337435  3.9727394e+05 
 0   990.8344245  3.9726606e+05 
 0   990.8351056  3.9718116e+05 
 0   990.8357867  3.9736594e+05 
 0   990.8364678  3.9727584e+05 
 0   990.8371489  3.9713556e+05 
 0   990.8378301  3.9727388e+05 
 0   990.8385112  3.9721791e+05 
 0   990.8391923  3.9721241e+05 
 0   990.8398734  3.9732900e+05 
 0   990.8405545  3.9732719e+05 
 0   990.8412355  3.9711012e+05 
 0   990.8419166  3.9706434e+05 
 0   990.8425978  3.9719466e+05 
 0   990.8432789  3.9734434e+05 
 0   990.8439601  3.9725041e+05 
 0   990.8446412  3.9709875e+05 
 0   990.8453223  3.9712438e+05 
 0   990.8460033  3.9732294e+05 
 0   990.8466844  3.9714806e+05 
 0   990.8473655  3.9730844e+05 
 0   990.8480467  3.9724003e+05 
 0   990.8487278  3.9701691e+05 
 0   990.8494089  3.9740791e+05 
 0   990.8500901  3.9715988e+05 
 0   990.8507712  3.9734409e+05 
 0   990.8514522  3.9740131e+05 
 0   990.8521333  3.9728322e+05 
 0   990.8528144  3.9725984e+05 
 0   990.8534955  3.9713034e+05 
 0   990.8541767  3.9725266e+05 
 0   990.8548578  3.9709584e+05 
 0   990.8555389  3.9724172e+05 
 0   990.8562201  3.9739891e+05 
 0   990.8569010  3.9718106e+05 
 0   990.8575821  3.9738547e+05 
 0   990.8582633  3.9733572e+05 
 0   990.8589444  3.9726850e+05 
 0   990.8596255  3.9734309e+05 
 0   990.8603066  3.9720006e+05 
 0   990.8609878  3.9727119e+05 
 0   990.8616689  3.9714103e+05 
 0   990.8623498  3.9724216e+05 
 0   990.8630310  3.9738756e+05 
 0   990.8637121  3.9725728e+05 
 0   990.8643932  3.9731806e+05 
 0   990.8650744  3.9725231e+05 
 0   990.8657555  3.9719188e+05 
 0   990.8664366  3.9728212e+05 
 0   990.8671177  3.9701566e+05 
 0   990.8677987  3.9722438e+05 
 0   990.8684798  3.9740288e+05 
 0   990.8691609  3.9736444e+05 
 0   990.8698421  3.9740628e+05 
 0   990.8705232  3.9728275e+05 
 0   990.8712043  3.9709953e+05 
 0   990.8718855  3.9720794e+05 
 0   990.8725666  3.9726591e+05 
 0   990.8732477  3.9716744e+05 
 0   990.8739287  3.9745897e+05 
 0   990.8746098  3.9713047e+05 
 0   990.8752909  3.9729509e+05 
 0   990.8759721  3.9735269e+05 
 0   990.8766532  3.9731584e+05 
 0   990.8773344  3.9721012e+05 
 0   990.8780155  3.9714838e+05 
 0   990.8786965  3.9720172e+05 
 0   990.8793775  3.9735478e+05 
 0   990.8800587  3.9712041e+05 
 0   990.8807398  3.9740106e+05 
 0   990.8814210  3.9739278e+05 
 0   990.8821021  3.9728022e+05 
 0   990.8827832  3.9730888e+05 
 0   990.8834643  3.9715559e+05 
 0   990.8841454  3.9727544e+05 
 0   990.8848264  3.9728328e+05 
 0   990.8855075  3.9732822e+05 
 0   990.8861887  3.9730578e+05 
 0   990.8868698  3.9739025e+05 
 0   990.8875509  3.9723103e+05 
 0   990.8882321  3.9706616e+05 
 0   990.8889131  3.9717341e+05 
 0   990.8895942  3.9743612e+05 
 0   990.8902753  3.9729631e+05 
 0   990.8909564  3.9727134e+05 
 0   990.8916375  3.9743125e+05 
 0   990.8923186  3.9733447e+05 
 0   990.8929998  3.9744816e+05 
 0   990.8936809  3.9723116e+05 
 0   990.8943619  3.9723419e+05 
 0   990.8950431  3.9722409e+05 
 0   990.8957242  3.9712191e+05 
 0   990.8964052  3.9710397e+05 
 0   990.8970864  3.9726966e+05 
 0   990.8977675  3.9730372e+05 
 0   990.8984486  3.9709669e+05 
 0   990.8991298  3.9714697e+05 
 0   990.8998108  3.9731953e+05 
 0   990.9004919  3.9724753e+05 
 0   990.9011731  3.9728269e+05 
 0   990.9018541  3.9709825e+05 
 0   990.9025352  3.9722688e+05 
 0   990.9032164  3.9715981e+05 
 0   990.9038975  3.9727412e+05 
 0   990.9045785  3.9727584e+05 
 0   990.9052597  3.9721066e+05 
 0   990.9059408  3.9730459e+05 
 0   990.9066220  3.9728419e+05 
 0   990.9073030  3.9740750e+05 
 0   990.9079841  3.9718003e+05 
 0   990.9086652  3.9738156e+05 
 0   990.9093464  3.9717516e+05 
 0   990.9100274  3.9718738e+05 
 0   990.9107086  3.9725378e+05 
 0   990.9113897  3.9727256e+05 
 0   990.9120708  3.9722353e+05 
 0   990.9127518  3.9714725e+05 
 0   990.9134330  3.9711347e+05 
 0   990.9141141  3.9720678e+05 
 0   990.9147952  3.9711894e+05 
 0   990.9154763  3.9721500e+05 
 0   990.9161574  3.9731706e+05 
 0   990.9168385  3.9731738e+05 
 0   990.9175196  3.9719203e+05 
 0   990.9182007  3.9709062e+05 
 0   990.9188818  3.9731919e+05 
 0   990.9195629  3.9733619e+05 
 0   990.9202441  3.9728919e+05 
 0   990.9209251  3.9722859e+05 
 0   990.9216062  3.9721391e+05 
 0   990.9222874  3.9721069e+05 
 0   990.9229685  3.9709341e+05 
 0   990.9236496  3.9728716e+05 
 0   990.9243307  3.9722869e+05 
 0   990.9250118  3.9725581e+05 
 0   990.9256929  3.9720122e+05 
 0   990.9263740  3.9729734e+05 
 0   990.9270551  3.9712847e+05 
 0   990.9277362  3.9712150e+05 
 0   990.9284174  3.9708756e+05 
 0   990.9290985  3.9713975e+05 
 0   990.9297795  3.9711931e+05 
 0   990.9304606  3.9730481e+05 
 0   990.9311417  3.9710738e+05 
 0   990.9318228  3.9717166e+05 
 0   990.9325040  3.9720234e+05 
 0   990.9331851  3.9727128e+05 
 0   990.9338662  3.9725772e+05 
 0   990.9345474  3.9708944e+05 
 0   990.9352284  3.9715231e+05 
 0   990.9359095  3.9731581e+05 
 0   990.9365906  3.9728778e+05 
 0   990.9372717  3.9737153e+05 
 0   990.9379528  3.9719950e+05 
 0   990.9386340  3.9715603e+05 
 0   990.9393151  3.9714706e+05 
 0   990.9399962  3.9730444e+05 
 0   990.9406773  3.9734772e+05 
 0   990.9413584  3.9721081e+05 
 0   990.9420394  3.9714391e+05 
 0   990.9427206  3.9725466e+05 
 0   990.9434017  3.9718162e+05 
 0   990.9440828  3.9707875e+05 
 0   990.9447639  3.9708416e+05 
 0   990.9454451  3.9718919e+05 
 0   990.9461262  3.9710619e+05 
 0   990.9468072  3.9734631e+05 
 0   990.9474883  3.9711531e+05 
 0   990.9481694  3.9730238e+05 
 0   990.9488505  3.9720503e+05 
 0   990.9495317  3.9705616e+05 
 0   990.9502128  3.9726059e+05 
 0   990.9508939  3.9708262e+05 
 0   990.9515750  3.9719791e+05 
 0   990.9522560  3.9733100e+05 
 0   990.9529371  3.9726494e+05 
 0   990.9536182  3.9725066e+05 
 0   990.9542994  3.9721459e+05 
 0   990.9549805  3.9745756e+05 
 0   990.9556616  3.9727994e+05 
 0   990.9563428  3.9732981e+05 
 0   990.9570239  3.9723941e+05 
 0   990.9577048  3.9704212e+05 
 0   990.9583860  3.9728725e+05 
 0   990.9590671  3.9718922e+05 
 0   990.9597482  3.9727634e+05 
 0   990.9604294  3.9717544e+05 
 0   990.9611105  3.9724294e+05 
 0   990.9617917  3.9731738e+05 
 0   990.9624728  3.9743800e+05 
 0   990.9631537  3.9725538e+05 
 0   990.9638348  3.9718672e+05 
 0   990.9645160  3.9736281e+05 
 0   990.9651971  3.9731566e+05 
 0   990.9658783  3.9721625e+05 
 0   990.9665594  3.9724194e+05 
 0   990.9672405  3.9730769e+05 
 0   990.9679217  3.9732947e+05 
 0   990.9686026  3.9726400e+05 
 0   990.9692837  3.9723331e+05 
 0   990.9699649  3.9706981e+05 
 0   990.9706460  3.9720662e+05 
 0   990.9713271  3.9733319e+05 
 0   990.9720082  3.9739384e+05 
 0   990.9726894  3.9715028e+05 
 0   990.9733705  3.9723672e+05 
 0   990.9740515  3.9715894e+05 
 0   990.9747326  3.9712500e+05 
 0   990.9754137  3.9716981e+05 
 0   990.9760948  3.9730047e+05 
 0   990.9767760  3.9730625e+05 
 0   990.9774571  3.9722438e+05 
 0   990.9781382  3.9737409e+05 
 0   990.9788192  3.9711591e+05 
 0   990.9795004  3.9715044e+05 
 0   990.9801814  3.9720903e+05 
 0   990.9808625  3.9716344e+05 
 0   990.9815437  3.9722850e+05 
 0   990.9822248  3.9725412e+05 
 0   990.9829059  3.9718712e+05 
 0   990.9835871  3.9727972e+05 
 0   990.9842681  3.9713809e+05 
 0   990.9849492  3.9723462e+05 
 0   990.9856302  3.9719784e+05 
 0   990.9863114  3.9731850e+05 
 0   990.9869925  3.9734825e+05 
 0   990.9876737  3.9721081e+05 
 0   990.9883548  3.9712759e+05 
 0   990.9890359  3.9723919e+05 
 0   990.9897170  3.9719569e+05 
 0   990.9903981  3.9722331e+05 
 0   990.9910791  3.9733450e+05 
 0   990.9917603  3.9719906e+05 
 0   990.9924414  3.9731156e+05 
 0   990.9931225  3.9719856e+05 
 0   990.9938037  3.9725069e+05 
 0   990.9944848  3.9744897e+05 
 0   990.9951659  3.9717603e+05 
 0   990.9958470  3.9718128e+05 
 0   990.9965281  3.9717197e+05 
 0   990.9972091  3.9707934e+05 
 0   990.9978903  3.9718400e+05 
 0   990.9985714  3.9724100e+05 
 0   990.9992525  3.9719712e+05 
 0   990.9999336  3.9714156e+05 
 0   991.0006147  3.9708788e+05 
 0   991.0012958  3.9737306e+05 
 0   991.0019770  3.9726925e+05 
 0   991.0026580  3.9733947e+05 
 0   991.0033391  3.9713034e+05 
 0   991.0040203  3.9724625e+05 
 0   991.0047014  3.9730428e+05 
 0   991.0053824  3.9738022e+05 
 0   991.0060635  3.9721353e+05 
 0   991.0067447  3.9719512e+05 
 0   991.0074258  3.9723684e+05 
 0   991.0081068  3.9721191e+05 
 0   991.0087880  3.9708434e+05 
 0   991.0094691  3.9718234e+05 
 0   991.0101502  3.9718056e+05 
 0   991.0108313  3.9729325e+05 
 0   991.0115124  3.9727719e+05 
 0   991.0121935  3.9713322e+05 
 0   991.0128747  3.9705441e+05 
 0   991.0135557  3.9705462e+05 
 0   991.0142368  3.9725372e+05 
 0   991.0149179  3.9728616e+05 
 0   991.0155991  3.9718119e+05 
 0   991.0162801  3.9713188e+05 
 0   991.0169613  3.9724506e+05 
 0   991.0176424  3.9717634e+05 
 0   991.0183235  3.9717822e+05 
 0   991.0190047  3.9719769e+05 
 0   991.0196857  3.9727128e+05 
 0   991.0203668  3.9718409e+05 
 0   991.0210479  3.9704166e+05 
 0   991.0217290  3.9720753e+05 
 0   991.0224101  3.9720759e+05 
 0   991.0230913  3.9707525e+05 
 0   991.0237724  3.9715656e+05 
 0   991.0244535  3.9730075e+05 
 0   991.0251345  3.9728050e+05 
 0   991.0258157  3.9720197e+05 
 0   991.0264967  3.9727566e+05 
 0   991.0271779  3.9718778e+05 
 0   991.0278590  3.9715934e+05 
 0   991.0285401  3.9714800e+05 
 0   991.0292213  3.9725872e+05 
 0   991.0299024  3.9726412e+05 
 0   991.0305834  3.9717200e+05 
 0   991.0312645  3.9723753e+05 
 0   991.0319456  3.9710097e+05 
 0   991.0326267  3.9715900e+05 
 0   991.0333078  3.9723891e+05 
 0   991.0339890  3.9704544e+05 
 0   991.0346701  3.9729097e+05 
 0   991.0353512  3.9717944e+05 
 0   991.0360323  3.9717566e+05 
 0   991.0367134  3.9726050e+05 
 0   991.0373944  3.9726281e+05 
 0   991.0380756  3.9727666e+05 
 0   991.0387567  3.9735650e+05 
 0   991.0394378  3.9720741e+05 
 0   991.0401189  3.9721097e+05 
 0   991.0408001  3.9726956e+05 
 0   991.0414811  3.9725016e+05 
 0   991.0421621  3.9740819e+05 
 0   991.0428433  3.9729794e+05 
 0   991.0435244  3.9731072e+05 
 0   991.0442055  3.9726091e+05 
 0   991.0448867  3.9733412e+05 
 0   991.0455678  3.9704688e+05 
 0   991.0462490  3.9726309e+05 
 0   991.0469301  3.9724384e+05 
 0   991.0476110  3.9725269e+05 
 0   991.0482921  3.9718547e+05 
 0   991.0489733  3.9730541e+05 
 0   991.0496544  3.9745097e+05 
 0   991.0503356  3.9726688e+05 
 0   991.0510167  3.9714459e+05 
 0   991.0516978  3.9726406e+05 
 0   991.0523790  3.9728844e+05 
 0   991.0530599  3.9739456e+05 
 0   991.0537410  3.9725362e+05 
 0   991.0544222  3.9728550e+05 
 0   991.0551033  3.9717409e+05 
 0   991.0557844  3.9729084e+05 
 0   991.0564656  3.9738850e+05 
 0   991.0571467  3.9723644e+05 
 0   991.0578278  3.9730938e+05 
 0   991.0585087  3.9725719e+05 
 0   991.0591899  3.9733909e+05 
 0   991.0598710  3.9720197e+05 
 0   991.0605521  3.9715156e+05 
 0   991.0612333  3.9701797e+05 
 0   991.0619144  3.9725450e+05 
 0   991.0625955  3.9717859e+05 
 0   991.0632765  3.9730862e+05 
 0   991.0639576  3.9694038e+05 
 0   991.0646387  3.9727766e+05 
 0   991.0653199  3.9723847e+05 
 0   991.0660010  3.9731909e+05 
 0   991.0666821  3.9718059e+05 
 0   991.0673632  3.9742956e+05 
 0   991.0680444  3.9715575e+05 
 0   991.0687254  3.9723747e+05 
 0   991.0694065  3.9732872e+05 
 0   991.0700876  3.9714041e+05 
 0   991.0707687  3.9716428e+05 
 0   991.0714498  3.9713344e+05 
 0   991.0721310  3.9715916e+05 
 0   991.0728121  3.9723581e+05 
 0   991.0734932  3.9714844e+05 
 0   991.0741743  3.9724028e+05 
 0   991.0748554  3.9723462e+05 
 0   991.0755364  3.9728784e+05 
 0   991.0762176  3.9711638e+05 
 0   991.0768987  3.9729781e+05 
 0   991.0775798  3.9712256e+05 
 0   991.0782610  3.9730600e+05 
 0   991.0789421  3.9718669e+05 
 0   991.0796232  3.9728600e+05 
 0   991.0803043  3.9723306e+05 
 0   991.0809853  3.9734578e+05 
 0   991.0816664  3.9719241e+05 
 0   991.0823476  3.9721159e+05 
 0   991.0830287  3.9714816e+05 
 0   991.0837098  3.9732984e+05 
 0   991.0843909  3.9727566e+05 
 0   991.0850720  3.9724450e+05 
 0   991.0857531  3.9715125e+05 
 0   991.0864342  3.9722681e+05 
 0   991.0871153  3.9718325e+05 
 0   991.0877964  3.9721172e+05 
 0   991.0884776  3.9733531e+05 
 0   991.0891587  3.9709197e+05 
 0   991.0898397  3.9730906e+05 
 0   991.0905208  3.9729447e+05 
 0   991.0912020  3.9717741e+05 
 0   991.0918830  3.9723659e+05 
 0   991.0925641  3.9715753e+05 
 0   991.0932453  3.9727916e+05 
 0   991.0939264  3.9730906e+05 
 0   991.0946075  3.9723728e+05 
 0   991.0952886  3.9709941e+05 
 0   991.0959697  3.9719866e+05 
 0   991.0966508  3.9712200e+05 
 0   991.0973320  3.9724722e+05 
 0   991.0980130  3.9722025e+05 
 0   991.0986941  3.9705931e+05 
 0   991.0993752  3.9710606e+05 
 0   991.1000564  3.9743659e+05 
 0   991.1007374  3.9731666e+05 
 0   991.1014186  3.9720947e+05 
 0   991.1020997  3.9718975e+05 
 0   991.1027808  3.9746934e+05 
 0   991.1034618  3.9730475e+05 
 0   991.1041430  3.9712366e+05 
 0   991.1048241  3.9712497e+05 
 0   991.1055052  3.9733862e+05 
 0   991.1061863  3.9719825e+05 
 0   991.1068674  3.9706759e+05 
 0   991.1075486  3.9730747e+05 
 0   991.1082297  3.9719847e+05 
 0   991.1089107  3.9717828e+05 
 0   991.1095919  3.9719444e+05 
 0   991.1102730  3.9731016e+05 
 0   991.1109540  3.9723341e+05 
 0   991.1116352  3.9724638e+05 
 0   991.1123163  3.9730462e+05 
 0   991.1129974  3.9721547e+05 
 0   991.1136786  3.9723084e+05 
 0   991.1143596  3.9720912e+05 
 0   991.1150407  3.9717200e+05 
 0   991.1157219  3.9734491e+05 
 0   991.1164029  3.9720319e+05 
 0   991.1170840  3.9720912e+05 
 0   991.1177651  3.9727938e+05 
 0   991.1184463  3.9718575e+05 
 0   991.1191274  3.9747219e+05 
 0   991.1198085  3.9736328e+05 
 0   991.1204896  3.9733722e+05 
 0   991.1211707  3.9709738e+05 
 0   991.1218517  3.9716931e+05 
 0   991.1225329  3.9716291e+05 
 0   991.1232140  3.9735956e+05 
 0   991.1238951  3.9709275e+05 
 0   991.1245763  3.9731353e+05 
 0   991.1252574  3.9711541e+05 
 0   991.1259384  3.9718516e+05 
 0   991.1266194  3.9715531e+05 
 0   991.1273006  3.9732897e+05 
 0   991.1279817  3.9739453e+05 
 0   991.1286628  3.9731797e+05 
 0   991.1293440  3.9725944e+05 
 0   991.1300251  3.9723309e+05 
 0   991.1307063  3.9720556e+05 
 0   991.1313873  3.9729731e+05 
 0   991.1320683  3.9718897e+05 
 0   991.1327494  3.9708816e+05 
 0   991.1334306  3.9711122e+05 
 0   991.1341117  3.9713888e+05 
 0   991.1347929  3.9704784e+05 
 0   991.1354740  3.9751681e+05 
 0   991.1361551  3.9705759e+05 
 0   991.1368361  3.9721194e+05 
 0   991.1375172  3.9714378e+05 
 0   991.1381983  3.9710762e+05 
 0   991.1388795  3.9740619e+05 
 0   991.1395606  3.9708075e+05 
 0   991.1402417  3.9685697e+05 
 0   991.1409229  3.9737203e+05 
 0   991.1416040  3.9726872e+05 
 0   991.1422851  3.9723362e+05 
 0   991.1429660  3.9726025e+05 
 0   991.1436472  3.9724612e+05 
 0   991.1443283  3.9739050e+05 
 0   991.1450094  3.9717719e+05 
 0   991.1456906  3.9728041e+05 
 0   991.1463717  3.9713644e+05 
 0   991.1470528  3.9698231e+05 
 0   991.1477339  3.9710344e+05 
 0   991.1484149  3.9719153e+05 
 0   991.1490960  3.9713678e+05 
 0   991.1497772  3.9732012e+05 
 0   991.1504583  3.9727634e+05 
 0   991.1511394  3.9723959e+05 
 0   991.1518205  3.9713881e+05 
 0   991.1525017  3.9705472e+05 
 0   991.1531827  3.9729031e+05 
 0   991.1538637  3.9729256e+05 
 0   991.1545449  3.9708575e+05 
 0   991.1552260  3.9723591e+05 
 0   991.1559071  3.9716631e+05 
 0   991.1565883  3.9709347e+05 
 0   991.1572694  3.9732600e+05 
 0   991.1579505  3.9716622e+05 
 0   991.1586316  3.9730934e+05 
 0   991.1593126  3.9727706e+05 
 0   991.1599937  3.9723356e+05 
 0   991.1606749  3.9730778e+05 
 0   991.1613560  3.9719675e+05 
 0   991.1620371  3.9724625e+05 
 0   991.1627183  3.9720212e+05 
 0   991.1633994  3.9725172e+05 
 0   991.1640805  3.9730378e+05 
 0   991.1647614  3.9703412e+05 
 0   991.1654426  3.9712625e+05 
 0   991.1661237  3.9731334e+05 
 0   991.1668049  3.9725866e+05 
 0   991.1674860  3.9738131e+05 
 0   991.1681672  3.9718166e+05 
 0   991.1688482  3.9715141e+05 
 0   991.1695293  3.9709703e+05 
 0   991.1702104  3.9732481e+05 
 0   991.1708915  3.9714056e+05 
 0   991.1715726  3.9737694e+05 
 0   991.1722537  3.9732156e+05 
 0   991.1729349  3.9729612e+05 
 0   991.1736160  3.9724350e+05 
 0   991.1742970  3.9741762e+05 
 0   991.1749781  3.9738059e+05 
 0   991.1756593  3.9743119e+05 
 0   991.1763403  3.9724978e+05 
 0   991.1770215  3.9721272e+05 
 0   991.1777026  3.9717931e+05 
 0   991.1783837  3.9733384e+05 
 0   991.1790648  3.9731709e+05 
 0   991.1797459  3.9713256e+05 
 0   991.1804270  3.9723747e+05 
 0   991.1811081  3.9721097e+05 
 0   991.1817892  3.9720559e+05 
 0   991.1824703  3.9719184e+05 
 0   991.1831514  3.9723988e+05 
 0   991.1838325  3.9720062e+05 
 0   991.1845137  3.9709888e+05 
 0   991.1851947  3.9725962e+05 
 0   991.1858759  3.9725541e+05 
 0   991.1865570  3.9705538e+05 
 0   991.1872380  3.9716775e+05 
 0   991.1879191  3.9728388e+05 
 0   991.1886003  3.9704350e+05 
 0   991.1892814  3.9720938e+05 
 0   991.1899625  3.9724478e+05 
 0   991.1906436  3.9719125e+05 
 0   991.1913247  3.9733388e+05 
 0   991.1920059  3.9723903e+05 
 0   991.1926870  3.9725391e+05 
 0   991.1933680  3.9723519e+05 
 0   991.1940492  3.9723031e+05 
 0   991.1947303  3.9720300e+05 
 0   991.1954113  3.9725125e+05 
 0   991.1960925  3.9723275e+05 
 0   991.1967736  3.9717731e+05 
 0   991.1974547  3.9717853e+05 
 0   991.1981359  3.9723862e+05 
 0   991.1988169  3.9719197e+05 
 0   991.1994980  3.9715306e+05 
 0   991.2001792  3.9708288e+05 
 0   991.2008602  3.9702306e+05 
 0   991.2015413  3.9717472e+05 
 0   991.2022224  3.9726056e+05 
 0   991.2029036  3.9715181e+05 
 0   991.2035847  3.9706094e+05 
 0   991.2042657  3.9719038e+05 
 0   991.2049469  3.9731066e+05 
 0   991.2056279  3.9717859e+05 
 0   991.2063090  3.9721509e+05 
 0   991.2069902  3.9727909e+05 
 0   991.2076713  3.9720275e+05 
 0   991.2083524  3.9732925e+05 
 0   991.2090336  3.9723844e+05 
 0   991.2097146  3.9720747e+05 
 0   991.2103957  3.9712172e+05 
 0   991.2110767  3.9726594e+05 
 0   991.2117579  3.9720172e+05 
 0   991.2124390  3.9754588e+05 
 0   991.2131201  3.9693988e+05 
 0   991.2138013  3.9712650e+05 
 0   991.2144824  3.9722559e+05 
 0   991.2151634  3.9735700e+05 
 0   991.2158446  3.9703981e+05 
 0   991.2165256  3.9722812e+05 
 0   991.2172067  3.9723884e+05 
 0   991.2178879  3.9730428e+05 
 0   991.2185690  3.9732950e+05 
 0   991.2192502  3.9718709e+05 
 0   991.2199313  3.9721559e+05 
 0   991.2206124  3.9714991e+05 
 0   991.2212934  3.9714209e+05 
 0   991.2219745  3.9710103e+05 
 0   991.2226556  3.9725622e+05 
 0   991.2233367  3.9736453e+05 
 0   991.2240179  3.9722925e+05 
 0   991.2246990  3.9726869e+05 
 0   991.2253802  3.9739600e+05 
 0   991.2260613  3.9717372e+05 
 0   991.2267422  3.9725472e+05 
 0   991.2274233  3.9735106e+05 
 0   991.2281045  3.9710300e+05 
 0   991.2287856  3.9710300e+05 
 0   991.2294667  3.9726034e+05 
 0   991.2301479  3.9717678e+05 
 0   991.2308290  3.9743038e+05 
 0   991.2315101  3.9722197e+05 
 0   991.2321911  3.9728225e+05 
 0   991.2328722  3.9720897e+05 
 0   991.2335533  3.9728462e+05 
 0   991.2342345  3.9742966e+05 
 0   991.2349156  3.9715488e+05 
 0   991.2355967  3.9698050e+05 
 0   991.2362779  3.9722659e+05 
 0   991.2369590  3.9720006e+05 
 0   991.2376399  3.9716550e+05 
 0   991.2383210  3.9731531e+05 
 0   991.2390022  3.9730766e+05 
 0   991.2396833  3.9721750e+05 
 0   991.2403644  3.9711722e+05 
